HYBAS_ID_08,NEXT_DOWN,PFAF_ID,PFAF_ID_07,SUB_AREA,ele_mt_sav,DIST_SINK
1080099860,1080099260,15180901,1518090,238.2,353,333.2
1080101860,1080099860,15180902,1518090,894.3,909,355.5
1080101910,1080099860,15180903,1518090,163.1,357,355.6
1080102710,1080101910,15180905,1518090,1252.4,1121,372.4
1080102700,1080101910,15180904,1518090,419.3,924,372.6
1080105960,1080102710,15180906,1518090,782.4,1332,422.0
1080106060,1080102710,15180907,1518090,401.3,1163,422.2
1080107520,1080106060,15180909,1518090,1907.3,1784,439.9
1080107530,1080106060,15180908,1518090,1333.4,1751,439.9
2080434610,2080438130,22340961,2234096,174.4,138,954.5
2080434520,2080434610,22340963,2234096,242.1,132,969.7
2080434430,2080434610,22340962,2234096,252.1,151,969.8
2080431060,2080434520,22340964,2234096,1969.2,170,1000.2
2080431050,2080434520,22340965,2234096,266.9,152,1000.3
2080428470,2080431050,22340966,2234096,111.8,175,1026.3
2080428370,2080431050,22340967,2234096,71.9,153,1026.5
2080426510,2080428370,22340969,2234096,553.4,182,1036.4
2080426790,2080428370,22340968,2234096,166.7,178,1036.6
2080390940,2080400550,22397001,2239700,199.3,133,1404.8
2080386580,2080390940,22397003,2239700,85.3,125,1428.8
2080386860,2080390940,22397002,2239700,1480.0,179,1428.8
2080384020,2080386580,22397004,2239700,1511.8,184,1441.9
2080384030,2080386580,22397005,2239700,393.9,138,1442.1
2080378770,2080384030,22397007,2239700,652.5,152,1469.8
2080378980,2080384030,22397006,2239700,430.0,179,1469.9
2080370390,2080378770,22397009,2239700,1776.7,174,1524.0
2080370600,2080378770,22397008,2239700,1227.5,190,1524.1
2080529010,2080007120,22400821,2240082,1.6,2,19.3
2080529090,2080529010,22400822,2240082,989.6,23,20.0
2080529100,2080529010,22400823,2240082,620.4,8,20.1
2080534670,2080529100,22400824,2240082,514.1,19,54.1
2080534680,2080529100,22400825,2240082,416.6,4,54.2
2080537370,2080534680,22400826,2240082,2747.7,87,77.2
2080537450,2080534680,22400827,2240082,429.2,12,77.3
2080541420,2080537450,22400829,2240082,2377.1,262,107.2
2080541500,2080537450,22400828,2240082,1224.4,314,107.4
2080420200,2080432690,22514091,2251409,135.4,145,758.3
2080420430,2080420200,22514093,2251409,436.9,148,768.1
2080420500,2080420200,22514092,2251409,279.6,165,768.2
2080418650,2080420430,22514095,2251409,411.9,165,799.1
2080418750,2080420430,22514094,2251409,212.2,179,799.2
2080416260,2080418650,22514097,2251409,203.5,175,825.9
2080416320,2080418650,22514096,2251409,182.6,181,826.0
2080414800,2080416260,22514098,2251409,287.9,194,842.3
2080414720,2080416260,22514099,2251409,857.7,194,842.5
2080375570,2080374150,22545021,2254502,1073.2,142,1246.9
2080363480,2080371850,22544041,2254404,53.7,135,1254.7
2080363320,2080363480,22544043,2254404,781.0,141,1264.4
2080363230,2080363480,22544042,2254404,632.7,141,1264.5
2080385680,2080375570,22545023,2254502,1088.9,154,1303.1
2080385880,2080375570,22545022,2254502,554.2,180,1303.1
2080362100,2080363320,22544044,2254404,494.2,144,1306.9
2080361980,2080363320,22544045,2254404,412.8,138,1307.0
2080350310,2080363710,22590201,2259020,591.5,147,1322.0
2080356140,2080361980,22544047,2254404,412.9,154,1339.5
2080356130,2080361980,22544046,2254404,263.3,153,1339.5
2080341080,2080350390,22560601,2256060,337.4,156,1354.0
2080342850,2080350310,22590203,2259020,458.5,162,1360.8
2080342860,2080350310,22590202,2259020,563.1,159,1360.8
2080351640,2080356140,22544049,2254404,275.5,162,1362.2
2080351590,2080356140,22544048,2254404,216.4,162,1362.3
2080394070,2080385680,22545025,2254502,647.4,188,1364.7
2080394080,2080385680,22545024,2254502,649.9,194,1364.7
2080337600,2080341080,22560603,2256060,127.2,158,1377.8
2080337590,2080341080,22560602,2256060,1310.9,170,1377.9
2080337670,2080342850,22590204,2259020,342.2,171,1391.3
2080337570,2080342850,22590205,2259020,674.5,173,1391.3
2080334090,2080337600,22560605,2256060,907.0,184,1398.2
2080334040,2080337600,22560604,2256060,950.4,186,1398.3
2080369590,2080370000,22520601,2252060,265.8,153,1398.3
2080402250,2080394070,22545027,2254502,322.8,200,1413.8
2080402390,2080394070,22545026,2254502,359.1,199,1414.0
2080331590,2080337570,22590206,2259020,590.5,189,1425.7
2080331500,2080337570,22590207,2259020,228.1,175,1425.9
2080365640,2080369590,22520603,2252060,394.1,154,1430.8
2080365830,2080369590,22520602,2252060,439.9,171,1430.8
2080330500,2080331500,22590208,2259020,450.4,192,1434.5
2080330420,2080331500,22590209,2259020,1053.1,201,1434.5
2080405460,2080402250,22545028,2254502,250.0,205,1434.9
2080405470,2080402250,22545029,2254502,558.3,205,1435.1
2080333490,2080336860,22560901,2256090,137.3,168,1437.6
2080327280,2080334090,22560607,2256060,6.7,166,1441.6
2080327270,2080334090,22560606,2256060,212.0,188,1441.6
2080326680,2080327280,22560609,2256060,381.7,199,1444.6
2080326690,2080327280,22560608,2256060,687.0,198,1444.7
2080360860,2080365640,22520605,2252060,822.8,171,1454.5
2080360850,2080365640,22520604,2252060,1265.2,180,1454.5
2080334320,2080333490,22560903,2256090,284.2,182,1458.9
2080334560,2080333490,22560902,2256090,219.8,181,1458.9
2080355550,2080360860,22520606,2252060,687.8,180,1484.6
2080355410,2080360860,22520607,2252060,5.1,140,1484.7
2080354860,2080355410,22520609,2252060,1598.2,181,1488.0
2080354850,2080355410,22520608,2252060,570.7,180,1488.0
2080331950,2080334320,22560905,2256090,615.9,201,1489.3
2080331940,2080334320,22560904,2256090,257.1,198,1489.3
2080328150,2080331950,22560907,2256090,735.7,202,1537.8
2080328020,2080331950,22560906,2256090,561.2,198,1538.0
2080329690,2080328150,22560908,2256090,206.7,204,1580.9
2080329650,2080328150,22560909,2256090,364.1,216,1581.0
2080476020,2080475470,22606351,2260635,659.4,202,546.8
2080469130,2080476020,22606353,2260635,321.2,205,607.5
2080468980,2080476020,22606352,2260635,412.6,258,607.6
2080468320,2080469130,22606354,2260635,748.4,271,625.4
2080468310,2080469130,22606355,2260635,423.6,224,625.6
2080465780,2080468310,22606356,2260635,580.5,263,645.0
2080465770,2080468310,22606357,2260635,135.7,230,645.1
2080464590,2080465770,22606359,2260635,424.3,240,658.9
2080464430,2080465770,22606358,2260635,389.4,274,659.1
2080466960,2080466440,22606401,2260640,898.4,261,795.1
2080451660,2080466960,22606403,2260640,503.7,326,908.9
2080451650,2080466960,22606402,2260640,757.0,314,909.0
2080442340,2080451660,22606404,2260640,281.3,313,958.4
2080442220,2080451660,22606405,2260640,227.9,331,958.5
2080440300,2080442220,22606406,2260640,228.4,307,973.3
2080440230,2080442220,22606407,2260640,8.3,297,973.4
2080439670,2080440230,22606409,2260640,248.3,309,976.9
2080439660,2080440230,22606408,2260640,211.9,331,976.9
2080538490,2080538950,22720401,2272040,738.0,101,284.8
2080530800,2080538490,22720402,2272040,1066.2,245,329.6
2080530710,2080538490,22720403,2272040,417.9,171,329.7
2080528260,2080530710,22720405,2272040,1239.0,190,346.9
2080528140,2080530710,22720404,2272040,682.4,239,347.1
2080519820,2080528260,22720407,2272040,112.2,180,403.1
2080519750,2080528260,22720406,2272040,524.9,220,403.4
2080517700,2080519820,22720409,2272040,1882.4,235,416.3
2080517600,2080519820,22720408,2272040,644.6,228,416.4
2080557740,2080558070,22732081,2273208,65.6,65,445.7
2080557000,2080557740,22732083,2273208,208.1,96,454.1
2080556940,2080557740,22732082,2273208,677.7,269,454.1
2080556070,2080557000,22732085,2273208,346.4,200,477.5
2080555940,2080557000,22732084,2273208,1479.8,527,477.5
2080549440,2080556070,22732086,2273208,412.4,1042,540.3
2080549430,2080556070,22732087,2273208,480.0,1105,540.5
2080470990,2080474110,22710881,2271088,131.6,240,758.0
2080469120,2080470990,22710883,2271088,96.8,261,774.9
2080468960,2080470990,22710882,2271088,262.1,274,775.0
2080468950,2080469120,22710885,2271088,5.8,231,783.9
2080468790,2080469120,22710884,2271088,326.7,307,783.9
2080469110,2080468950,22710887,2271088,455.5,297,784.8
2080469280,2080468950,22710886,2271088,342.3,508,784.9
2080467610,2080469110,22710889,2271088,1295.1,730,814.4
2080467920,2080469110,22710888,2271088,522.8,587,814.4
2080555450,2080557370,22739081,2273908,1189.6,86,1252.0
2080544740,2080555450,22739083,2273908,688.7,74,1327.8
2080544870,2080555450,22739082,2273908,3220.8,162,1328.0
2080541170,2080544740,22739085,2273908,439.2,82,1372.3
2080541270,2080544740,22739084,2273908,535.9,97,1372.4
2080537280,2080541170,22739087,2273908,1663.4,204,1416.5
2080537310,2080541170,22739086,2273908,684.9,233,1416.5
2080541560,2080537280,22739088,2273908,950.0,835,1509.3
2080541650,2080537280,22739089,2273908,1122.7,759,1509.3
2080510190,2080509720,22764041,2276404,129.3,81,1647.4
2080503820,2080505310,22765041,2276504,101.4,83,1653.2
2080508500,2080510190,22764043,2276404,14.3,83,1662.7
2080508290,2080510190,22764042,2276404,7872.4,145,1662.7
2080508510,2080508500,22764045,2276404,2088.6,354,1665.9
2080508600,2080508500,22764044,2276404,779.4,108,1666.0
2080500500,2080503820,22765043,2276504,266.1,89,1674.2
2080500740,2080503820,22765042,2276504,1051.5,132,1674.2
2080514400,2080521900,22791441,2279144,21.2,99,1677.7
2080515100,2080510330,22764061,2276406,377.5,89,1683.8
2080512810,2080514400,22791443,2279144,295.7,117,1685.6
2080512820,2080514400,22791442,2279144,178.9,128,1685.6
2080514290,2080514390,22791461,2279146,176.2,142,1690.4
2080495630,2080500500,22765044,2276504,2044.3,214,1703.2
2080495620,2080500500,22765045,2276504,165.2,101,1703.4
2080508420,2080512810,22791445,2279144,228.3,120,1709.5
2080508430,2080512810,22791444,2279144,940.7,159,1709.7
2080518340,2080514290,22791463,2279146,482.0,157,1713.8
2080518070,2080514290,22791462,2279146,752.1,175,1713.8
2080516710,2080515100,22764062,2276406,758.7,192,1716.2
2080516450,2080515100,22764063,2276406,716.4,141,1716.3
2080523720,2080527770,22780501,2278050,65.8,134,1730.2
2080492440,2080495620,22765046,2276504,556.1,203,1731.5
2080492300,2080495620,22765047,2276504,105.7,121,1731.8
2080504090,2080508420,22791447,2279144,147.7,146,1735.1
2080504100,2080508420,22791446,2279144,598.7,216,1735.1
2080523910,2080523720,22780503,2278050,954.4,188,1740.5
2080523990,2080523720,22780502,2278050,630.9,278,1740.6
2080577490,2080575140,22740291,2274029,1109.6,969,1741.7
2080489960,2080492300,22765049,2276504,849.7,291,1743.4
2080489950,2080492300,22765048,2276504,350.0,201,1743.6
2080504260,2080504090,22791448,2279144,128.2,273,1746.1
2080504470,2080504090,22791449,2279144,589.1,284,1746.2
2080522540,2080518340,22791465,2279146,465.4,161,1758.4
2080522670,2080518340,22791464,2279146,606.2,210,1758.4
2080513510,2080516450,22764065,2276406,236.9,283,1759.5
2080513340,2080516450,22764064,2276406,567.0,294,1759.5
2080522400,2080522540,22791467,2279146,130.2,192,1781.7
2080522120,2080522540,22791466,2279146,127.5,168,1781.7
2080513970,2080513750,22791491,2279149,20.9,101,1785.0
2080522510,2080522400,22791468,2279146,329.4,179,1786.6
2080522380,2080522400,22791469,2279146,179.6,178,1786.7
2080515640,2080513510,22764067,2276406,344.1,475,1787.3
2080515540,2080513510,22764066,2276406,304.4,432,1787.3
2080514160,2080513970,22791492,2279149,245.0,173,1789.9
2080514380,2080513970,22791493,2279149,26.7,101,1790.0
2080514500,2080514380,22791495,2279149,627.6,163,1795.4
2080514600,2080514380,22791494,2279149,309.2,144,1795.4
2080517140,2080515640,22764068,2276406,264.3,765,1800.2
2080517370,2080515640,22764069,2276406,456.3,540,1800.3
2080533470,2080532970,22762501,2276250,190.5,341,1801.3
2080521690,2080523910,22780505,2278050,151.7,261,1802.1
2080521440,2080523910,22780504,2278050,568.6,285,1802.1
2080516100,2080514500,22791497,2279149,20.8,107,1812.7
2080516240,2080514500,22791496,2279149,221.4,138,1812.9
2080585370,2080577490,22740292,2274029,243.5,1135,1813.0
2080585400,2080577490,22740293,2274029,148.7,838,1813.2
2080532840,2080533470,22762502,2276250,407.0,771,1816.2
2080532580,2080533470,22762503,2276250,583.9,507,1816.3
2080516840,2080516100,22791499,2279149,1657.1,193,1818.0
2080516960,2080516100,22791498,2279149,234.5,158,1818.1
2080521950,2080521690,22780507,2278050,1720.4,698,1820.8
2080522110,2080521690,22780506,2278050,819.3,455,1820.8
2080509940,2080508510,22764047,2276404,25.5,623,1824.8
2080510090,2080508510,22764046,2276404,251.1,1133,1824.8
2080486470,2080500020,22791601,2279160,474.0,205,1824.9
2080586970,2080585400,22740294,2274029,347.3,1119,1829.3
2080587060,2080585400,22740295,2274029,182.3,956,1829.6
2080531320,2080532580,22762505,2276250,396.1,460,1831.1
2080531440,2080532580,22762504,2276250,352.8,1020,1831.2
2080511030,2080509940,22764048,2276404,261.4,717,1831.6
2080511140,2080509940,22764049,2276404,219.4,1014,1831.8
2080486460,2080486570,22791801,2279180,59.8,143,1833.4
2080481530,2080482460,22766041,2276604,485.4,237,1837.4
2080485160,2080486460,22791802,2279180,226.4,169,1843.3
2080485020,2080486460,22791803,2279180,10.7,162,1843.4
2080588020,2080587060,22740296,2274029,196.9,1165,1845.5
2080588070,2080587060,22740297,2274029,547.7,1261,1845.6
2080484220,2080485020,22791804,2279180,329.9,297,1846.8
2080484140,2080485020,22791805,2279180,2027.2,387,1847.0
2080529580,2080531320,22762506,2276250,1299.1,857,1853.1
2080529470,2080531320,22762507,2276250,70.2,302,1853.3
2080528920,2080529470,22762508,2276250,557.8,709,1861.7
2080528820,2080529470,22762509,2276250,340.8,560,1861.9
2080475770,2080481530,22766042,2276604,1745.7,327,1867.3
2080475760,2080481530,22766043,2276604,1176.0,274,1867.4
2080479660,2080486470,22791603,2279160,112.2,420,1868.5
2080479440,2080486470,22791602,2279160,430.5,354,1868.6
2080590520,2080588070,22740298,2274029,167.3,1481,1872.2
2080590530,2080588070,22740299,2274029,637.0,1483,1872.4
2080479940,2080479660,22791605,2279160,2561.2,284,1872.8
2080479670,2080479660,22791604,2279160,560.8,427,1872.8
2080473540,2080475760,22766045,2276604,146.6,225,1907.4
2080473620,2080475760,22766044,2276604,1380.3,411,1907.6
2080483540,2080487230,22792051,2279205,1623.1,301,1912.3
2080470320,2080473540,22766047,2276604,85.8,262,1922.7
2080470310,2080473540,22766046,2276604,302.0,384,1922.7
2080469080,2080472060,22768041,2276804,100.1,134,1929.5
2080468610,2080470320,22766048,2276604,395.7,560,1931.2
2080468620,2080470320,22766049,2276604,874.4,595,1931.3
2080489610,2080488360,22794021,2279402,1.1,114,1932.0
2080489410,2080489610,22794023,2279402,1282.7,157,1933.3
2080489600,2080489610,22794022,2279402,4572.3,190,1933.3
2080516700,2080521950,22780509,2278050,670.2,669,1933.6
2080516570,2080521950,22780508,2278050,962.6,1026,1933.8
2080466600,2080469080,22768043,2276804,126.6,107,1940.7
2080466590,2080469080,22768042,2276804,228.6,173,1940.9
2080463460,2080466600,22768044,2276804,152.6,258,1953.7
2080463280,2080466600,22768045,2276804,49.6,121,1953.8
2080473140,2080479940,22791606,2279160,323.6,396,1959.3
2080473150,2080479940,22791607,2279160,17.6,196,1959.4
2080461360,2080463280,22768046,2276804,1333.4,327,1963.7
2080461350,2080463280,22768047,2276804,999.7,320,1963.9
2080472920,2080473150,22791609,2279160,337.9,474,1964.1
2080473160,2080473150,22791608,2279160,330.3,295,1964.1
2080497610,2080510790,22780491,2278049,425.5,1003,1965.7
2080465640,2080484140,22791807,2279180,980.2,727,1969.1
2080465900,2080484140,22791806,2279180,802.0,601,1969.2
2080499110,2080497610,22780492,2278049,341.7,1212,1995.7
2080499350,2080497610,22780493,2278049,966.4,1179,1995.8
2080477000,2080488190,22797011,2279701,878.0,179,2008.8
2080460100,2080465640,22791808,2279180,291.2,822,2029.2
2080460000,2080465640,22791809,2279180,712.5,928,2029.4
2080503570,2080499350,22780494,2278049,489.4,1416,2031.9
2080503560,2080499350,22780495,2278049,255.8,1133,2032.0
2080479820,2080478820,22769231,2276923,222.3,113,2038.1
2080478250,2080477000,22797013,2279701,39.7,170,2040.9
2080478390,2080477000,22797012,2279701,584.2,450,2041.0
2080517330,2080517570,22780901,2278090,4.4,526,2042.8
2080517320,2080517330,22780903,2278090,511.9,1028,2043.2
2080517190,2080517330,22780902,2278090,543.9,1229,2043.3
2080446630,2080461350,22768049,2276804,415.7,568,2045.7
2080446500,2080461350,22768048,2276804,117.1,505,2045.8
2080477280,2080478250,22797015,2279701,641.6,265,2049.3
2080477560,2080478250,22797014,2279701,1097.2,379,2049.3
2080456080,2080483540,22792052,2279205,369.9,470,2056.9
2080456090,2080483540,22792053,2279205,407.1,445,2057.1
2080504660,2080503560,22780496,2278049,222.4,1485,2067.0
2080504940,2080503560,22780497,2278049,1247.6,1497,2067.1
2080479180,2080479820,22769233,2276923,326.7,186,2069.9
2080479240,2080479820,22769232,2276923,361.8,177,2069.9
2080464410,2080466120,22796041,2279604,3.6,155,2070.0
2080464110,2080464410,22796042,2279604,795.3,285,2072.3
2080464000,2080464410,22796043,2279604,3295.1,294,2072.3
2080453310,2080456090,22792054,2279205,161.0,492,2077.4
2080453270,2080456090,22792055,2279205,14.7,307,2077.4
2080471760,2080477280,22797017,2279701,1509.7,285,2079.3
2080471590,2080477280,22797016,2279701,609.6,260,2079.4
2080528890,2080528640,22740991,2274099,0.6,266,2082.4
2080452200,2080453270,22792056,2279205,178.9,543,2082.5
2080452210,2080453270,22792057,2279205,804.0,527,2082.6
2080528880,2080528890,22740993,2274099,155.9,351,2082.8
2080528800,2080528890,22740992,2274099,546.1,616,2083.0
2080513100,2080517320,22780905,2278090,74.8,926,2083.9
2080512940,2080517320,22780904,2278090,1034.5,1652,2084.0
2080512270,2080513100,22780907,2278090,697.8,1435,2095.5
2080512060,2080513100,22780906,2278090,1091.9,1905,2095.7
2080527530,2080528880,22740994,2274099,615.4,705,2104.8
2080527400,2080528880,22740995,2274099,61.9,380,2104.8
2080485430,2080489410,22794024,2279402,250.2,396,2106.7
2080485580,2080489410,22794025,2279402,118.1,391,2106.9
2080477030,2080479180,22769234,2276923,1161.4,676,2112.0
2080477140,2080479180,22769235,2276923,171.6,276,2112.2
2080471230,2080471760,22797019,2279701,9.1,187,2115.0
2080471330,2080471760,22797018,2279701,952.4,600,2115.1
2080525670,2080527400,22740997,2274099,420.4,797,2116.2
2080525540,2080527400,22740996,2274099,164.6,1079,2116.3
2080457600,2080464400,22796061,2279606,3.8,171,2118.0
2080457280,2080457600,22796063,2279606,342.3,224,2120.0
2080457160,2080457600,22796062,2279606,4107.5,442,2120.1
2080471090,2080471230,22797031,2279703,78.4,232,2120.4
2080478830,2080477140,22769237,2276923,144.0,296,2122.2
2080478580,2080477140,22769236,2276923,134.8,281,2122.2
2080505290,2080504940,22780499,2278049,372.9,1750,2123.6
2080505220,2080504940,22780498,2278049,373.2,1726,2123.8
2080488470,2080485580,22794027,2279402,81.5,415,2124.5
2080488510,2080485580,22794026,2279402,411.5,760,2124.6
2080448490,2080452210,22792059,2279205,0.8,340,2130.0
2080448650,2080452210,22792058,2279205,344.2,657,2130.1
2080470490,2080471090,22797033,2279703,495.4,447,2136.4
2080470410,2080471090,22797032,2279703,318.4,660,2136.5
2080480950,2080478830,22769239,2276923,238.4,371,2136.9
2080480870,2080478830,22769238,2276923,769.5,790,2137.0
2080490930,2080482340,22769701,2276970,27.3,159,2138.7
2080489230,2080488470,22794029,2279402,528.3,928,2141.4
2080488960,2080488470,22794028,2279402,118.0,835,2141.4
2080522660,2080525670,22740999,2274099,507.1,1207,2142.0
2080522870,2080525670,22740998,2274099,384.5,1161,2142.0
2080491940,2080490930,22769702,2276970,177.0,313,2144.9
2080492050,2080490930,22769703,2276970,201.0,230,2145.1
2080452570,2080457280,22796065,2279606,9.8,301,2151.7
2080452660,2080457280,22796064,2279606,590.7,436,2151.8
2080452560,2080452570,22796066,2279606,859.6,501,2152.9
2080452650,2080452570,22796067,2279606,1056.6,542,2153.1
2080494680,2080492050,22769704,2276970,464.8,249,2157.9
2080494810,2080492050,22769705,2276970,410.8,266,2158.0
2080512050,2080512270,22780909,2278090,1191.0,2136,2162.3
2080512390,2080512270,22780908,2278090,667.4,1842,2162.3
2080474880,2080470490,22797035,2279703,247.1,630,2171.7
2080475050,2080470490,22797034,2279703,590.3,480,2171.7
2080475520,2080474880,22797037,2279703,52.7,320,2177.1
2080475620,2080474880,22797036,2279703,289.7,368,2177.2
2080445420,2080464000,22796045,2279604,516.6,340,2183.6
2080445700,2080464000,22796044,2279604,612.4,333,2183.6
2080475730,2080475520,22797039,2279703,65.1,419,2185.0
2080475950,2080475520,22797038,2279703,624.4,648,2185.1
2080501740,2080494810,22769706,2276970,375.5,381,2191.9
2080501750,2080494810,22769707,2276970,8.6,252,2192.1
2080501980,2080501750,22769708,2276970,822.8,394,2194.8
2080443580,2080445420,22796047,2279604,1736.6,368,2194.9
2080443590,2080445420,22796046,2279604,1626.0,484,2194.9
2080501910,2080501750,22769709,2276970,1339.5,377,2195.0
2080435940,2080443580,22796048,2279604,584.9,443,2248.8
2080435700,2080443580,22796049,2279604,1566.3,561,2249.0
2080475160,2080476980,22797061,2279706,170.5,407,2253.3
2081140620,2080452650,22796068,2279606,146.4,631,2259.0
2080473910,2080474870,22797091,2279709,224.9,420,2267.6
2080474240,2080474870,22797081,2279708,55.8,281,2267.6
2080475720,2080474240,22797083,2279708,517.6,373,2278.5
2080475940,2080474240,22797082,2279708,363.9,444,2278.6
2080480790,2080475160,22797062,2279706,928.8,934,2281.6
2080480850,2080475160,22797063,2279706,981.0,780,2281.8
2080472510,2080473910,22797092,2279709,256.8,669,2289.2
2080472720,2080473910,22797093,2279709,50.4,298,2289.3
2080472910,2080472720,22797095,2279709,139.6,453,2293.5
2080473010,2080472720,22797094,2279709,814.4,408,2293.6
2080479430,2080475720,22797085,2279708,69.7,412,2311.4
2080479650,2080475720,22797084,2279708,496.4,807,2311.4
2080469900,2080472910,22797096,2279709,563.6,716,2312.5
2080470120,2080472910,22797097,2279709,609.6,588,2312.6
2080479420,2080479430,22797086,2279708,1258.7,623,2317.9
2080479640,2080479430,22797087,2279708,525.2,876,2317.9
2080490390,2080480850,22797065,2279706,651.0,1154,2354.1
2080490160,2080480850,22797064,2279706,870.0,1084,2354.1
2080466280,2080470120,22797099,2279709,153.8,482,2362.4
2080466110,2080470120,22797098,2279709,213.3,582,2362.4
2080488950,2080479640,22797088,2279708,254.7,932,2372.0
2080489220,2080479640,22797089,2279708,705.7,1288,2372.1
2080465610,2080466280,22799101,2279910,2.4,366,2372.5
2080465600,2080465610,22799103,2279910,45.4,378,2373.1
2080465480,2080465610,22799102,2279910,844.0,688,2373.2
2080465010,2080465600,22799105,2279910,254.5,398,2382.2
2080464840,2080465600,22799104,2279910,222.9,456,2382.2
2080463900,2080465010,22799107,2279910,304.3,369,2398.4
2080464100,2080465010,22799106,2279910,1426.2,441,2398.4
2080493370,2080490390,22797066,2279706,367.2,1314,2400.7
2080493360,2080490390,22797067,2279706,900.5,1285,2400.9
2080461120,2080463900,22799108,2279910,161.2,477,2424.9
2080460990,2080463900,22799109,2279910,31.5,354,2425.1
2080460080,2080460990,22799301,2279930,592.8,428,2431.4
2080496910,2080493360,22797069,2279706,945.4,1471,2436.2
2080496980,2080493360,22797068,2279706,286.1,1656,2436.3
2080476090,2080469240,22798041,2279804,956.0,478,2444.1
2080474220,2080475930,22798071,2279807,88.2,427,2457.7
2080457430,2080460080,22799303,2279930,27.7,366,2465.1
2080457560,2080460080,22799302,2279930,158.4,405,2465.2
2080457370,2080457430,22799304,2279930,168.0,468,2466.6
2080457550,2080457430,22799305,2279930,148.8,341,2466.7
2080474740,2080474220,22798073,2279807,789.9,486,2469.3
2080474590,2080474220,22798072,2279807,567.4,483,2469.3
2080457360,2080457550,22799306,2279930,867.8,420,2477.7
2080457270,2080457550,22799307,2279930,759.9,416,2477.9
2080485710,2080476090,22798042,2279804,1127.0,1192,2505.2
2080485720,2080476090,22798043,2279804,318.7,588,2505.3
2080488460,2080485720,22798044,2279804,430.7,1292,2520.7
2080488500,2080485720,22798045,2279804,424.7,978,2520.9
2080454380,2080457270,22799309,2279930,39.2,383,2524.8
2080454220,2080457270,22799308,2279930,2877.5,579,2524.9
2080468060,2080468070,22799241,2279924,324.0,469,2526.1
2080481300,2080474740,22798075,2279807,309.6,494,2541.4
2080481230,2080474740,22798074,2279807,322.3,521,2541.4
2080492430,2080488500,22798046,2279804,386.9,1182,2542.4
2080492830,2080488500,22798047,2279804,964.3,1366,2542.5
2080470030,2080468060,22799243,2279924,292.6,489,2558.9
2080469810,2080468060,22799242,2279924,414.6,503,2559.0
2080457140,2080454730,22799601,2279960,123.5,485,2560.6
2080485570,2080481300,22798077,2279807,868.4,821,2561.4
2080485690,2080481300,22798076,2279807,1101.3,802,2561.6
2080455790,2080457140,22799603,2279960,79.4,476,2578.2
2080456050,2080457140,22799602,2279960,142.9,473,2578.2
2080473900,2080470030,22799245,2279924,151.5,539,2582.1
2080474060,2080470030,22799244,2279924,480.2,615,2582.2
2080500480,2080492830,22798049,2279804,1800.3,1750,2586.1
2080500640,2080492830,22798048,2279804,333.7,1755,2586.2
2080474840,2080473900,22799247,2279924,293.9,563,2589.3
2080474660,2080473900,22799246,2279924,175.2,542,2589.3
2080454200,2080455790,22799605,2279960,71.7,473,2592.6
2080454210,2080455790,22799604,2279960,331.4,509,2592.6
2080454370,2080454200,22799607,2279960,50.8,482,2602.9
2080454190,2080454200,22799606,2279960,208.0,462,2603.0
2080495600,2080485570,22798079,2279807,559.2,1172,2609.8
2080495610,2080485570,22798078,2279807,346.0,1298,2609.8
2080455150,2080454370,22799608,2279960,509.3,488,2612.8
2080455190,2080454370,22799609,2279960,1657.3,483,2612.9
2080479800,2080474840,22799249,2279924,996.6,775,2619.6
2080479410,2080474840,22799248,2279924,142.8,641,2619.7
2080497830,2080495600,22798091,2279809,598.7,1367,2634.2
2080461650,2080461460,22799801,2279980,281.9,453,2646.9
2080467560,2080461650,22799803,2279980,77.5,465,2673.8
2080467360,2080461650,22799802,2279980,352.6,538,2673.9
2080501040,2080497830,22798093,2279809,708.4,1537,2676.0
2080501180,2080497830,22798092,2279809,852.5,1907,2676.2
2080470600,2080467560,22799805,2279980,1294.2,742,2687.1
2080470590,2080467560,22799804,2279980,1269.3,729,2687.1
2080502370,2080501040,22798095,2279809,696.8,1842,2729.0
2080502380,2080501040,22798094,2279809,877.6,2397,2729.0
2080470940,2080467740,22799991,2279999,587.8,585,2742.9
2080504800,2080502370,22798096,2279809,729.6,2126,2756.3
2080504920,2080502370,22798097,2279809,1519.2,2165,2756.4
2080473610,2080470940,22799993,2279999,407.3,612,2762.3
2080473750,2080470940,22799992,2279999,509.7,587,2762.3
2080474830,2080473610,22799995,2279999,945.1,635,2786.8
2080474730,2080473610,22799994,2279999,362.0,727,2786.9
2080493760,2080470600,22799806,2279980,205.2,1277,2806.8
2080493850,2080470600,22799807,2279980,31.8,1164,2807.0
2080495200,2080493850,22799808,2279980,156.5,1364,2813.9
2080495300,2080493850,22799809,2279980,1009.0,1736,2814.0
2080480060,2080474830,22799997,2279999,16.3,590,2819.8
2080480240,2080474830,22799996,2279999,439.9,663,2819.9
2080480230,2080480060,22799999,2279999,1661.7,810,2827.3
2080480050,2080480060,22799998,2279999,426.2,760,2827.4
2080515080,2080504920,22798099,2279809,796.1,2428,2842.1
2080515090,2080504920,22798098,2279809,427.6,2343,2842.3
2080520360,2080527080,21404091,2140409,9.5,507,306.9
2080520030,2080520360,21404093,2140409,877.1,1500,310.9
2080519950,2080520360,21404092,2140409,427.7,1674,311.0
2080514690,2080520030,21404095,2140409,444.0,1672,352.1
