PFAF_ID_07,n_children,delta_E_m,relief_class,n_outlets,parent_components,has_cycle,axis_T300,f_up_area_T300,valid_T300,invalid_reason_T300,n_up_T300,n_down_T300,up_components_T300,down_components_T300,cut_edges_T300,reverse_edges_T300,axis_T400,f_up_area_T400,valid_T400,invalid_reason_T400,n_up_T400,n_down_T400,up_components_T400,down_components_T400,cut_edges_T400,reverse_edges_T400,axis_T500,f_up_area_T500,valid_T500,invalid_reason_T500,n_up_T500,n_down_T500,up_components_T500,down_components_T500,cut_edges_T500,reverse_edges_T500,axis_T600,f_up_area_T600,valid_T600,invalid_reason_T600,n_up_T600,n_down_T600,up_components_T600,down_components_T600,cut_edges_T600,reverse_edges_T600,axis_T700,f_up_area_T700,valid_T700,invalid_reason_T700,n_up_T700,n_down_T700,up_components_T700,down_components_T700,cut_edges_T700,reverse_edges_T700,axis_T800,f_up_area_T800,valid_T800,invalid_reason_T800,n_up_T800,n_down_T800,up_components_T800,down_components_T800,cut_edges_T800,reverse_edges_T800,axis_ELEVDEF,f_up_area_ELEVDEF,valid_ELEVDEF,invalid_reason_ELEVDEF,n_up_ELEVDEF,n_down_ELEVDEF,up_components_ELEVDEF,down_components_ELEVDEF,cut_edges_ELEVDEF,reverse_edges_ELEVDEF,axis_AREA50,f_up_area_AREA50,valid_AREA50,invalid_reason_AREA50,n_up_AREA50,n_down_AREA50,up_components_AREA50,down_components_AREA50,cut_edges_AREA50,reverse_edges_AREA50,common_valid_T300_T800,n_cells_changed_any_threshold,all_cell_labels_invariant,status_T600,review_priority,review_class
2160508,10,1092.6,high,1,1,False,elevation,0.63,True,OK,5,5,1,1,1,0,elevation,0.63,True,OK,5,5,1,1,1,0,elevation,0.63,True,OK,5,5,1,1,1,0,elevation,0.63,True,OK,5,5,1,1,1,0,elevation,0.63,True,OK,5,5,1,1,1,0,elevation,0.63,True,OK,5,5,1,1,1,0,elevdef,0.63,True,OK,5,5,1,1,1,0,area50,0.63,True,OK,5,5,1,1,1,0,True,0,True,valid_T600,3,stable
2234096,9,42.5,low,1,1,False,topology_pfaf,0.517,True,OK,1,8,1,1,1,0,topology_pfaf,0.517,True,OK,1,8,1,1,1,0,topology_pfaf,0.517,True,OK,1,8,1,1,1,0,topology_pfaf,0.517,True,OK,1,8,1,1,1,0,topology_pfaf,0.517,True,OK,1,8,1,1,1,0,topology_pfaf,0.517,True,OK,1,8,1,1,1,0,elevdef,0.888,True,OK,7,2,1,1,1,0,area50,0.517,True,OK,1,8,1,1,1,0,True,0,True,valid_T600,3,stable
2239700,9,46.1,low,1,1,False,topology_pfaf,0.578,True,OK,5,4,1,1,1,0,topology_pfaf,0.578,True,OK,5,4,1,1,1,0,topology_pfaf,0.578,True,OK,5,4,1,1,1,0,topology_pfaf,0.578,True,OK,5,4,1,1,1,0,topology_pfaf,0.578,True,OK,5,4,1,1,1,0,topology_pfaf,0.578,True,OK,5,4,1,1,1,0,elevdef,0.578,True,OK,5,4,1,1,1,0,area50,0.471,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2240082,9,267.1,low,1,1,False,topology_pfaf,0.772,True,OK,5,4,1,1,1,0,topology_pfaf,0.772,True,OK,5,4,1,1,1,0,topology_pfaf,0.772,True,OK,5,4,1,1,1,0,topology_pfaf,0.772,True,OK,5,4,1,1,1,0,topology_pfaf,0.772,True,OK,5,4,1,1,1,0,topology_pfaf,0.772,True,OK,5,4,1,1,1,0,elevdef,0.772,True,OK,5,4,1,1,1,0,area50,0.432,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2251409,9,47.9,low,1,1,False,topology_pfaf,0.449,True,OK,3,6,1,1,1,0,topology_pfaf,0.449,True,OK,3,6,1,1,1,0,topology_pfaf,0.449,True,OK,3,6,1,1,1,0,topology_pfaf,0.449,True,OK,3,6,1,1,1,0,topology_pfaf,0.449,True,OK,3,6,1,1,1,0,topology_pfaf,0.449,True,OK,3,6,1,1,1,0,elevdef,0.449,True,OK,3,6,1,1,1,0,area50,0.449,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2252060,9,26.8,low,1,1,False,topology_pfaf,0.609,True,OK,5,4,1,1,1,0,topology_pfaf,0.609,True,OK,5,4,1,1,1,0,topology_pfaf,0.609,True,OK,5,4,1,1,1,0,topology_pfaf,0.609,True,OK,5,4,1,1,1,0,topology_pfaf,0.609,True,OK,5,4,1,1,1,0,topology_pfaf,0.609,True,OK,5,4,1,1,1,0,elevdef,0.609,True,OK,5,4,1,1,1,0,area50,0.609,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2254404,9,20.8,low,1,1,False,topology_pfaf,0.255,True,OK,3,6,1,1,1,0,topology_pfaf,0.255,True,OK,3,6,1,1,1,0,topology_pfaf,0.255,True,OK,3,6,1,1,1,0,topology_pfaf,0.255,True,OK,3,6,1,1,1,0,topology_pfaf,0.255,True,OK,3,6,1,1,1,0,topology_pfaf,0.255,True,OK,3,6,1,1,1,0,elevdef,0.806,True,OK,7,2,1,1,1,0,area50,0.446,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2254502,9,63.0,low,1,1,False,topology_pfaf,0.388,True,OK,5,4,1,1,1,0,topology_pfaf,0.388,True,OK,5,4,1,1,1,0,topology_pfaf,0.388,True,OK,5,4,1,1,1,0,topology_pfaf,0.388,True,OK,5,4,1,1,1,0,topology_pfaf,0.388,True,OK,5,4,1,1,1,0,topology_pfaf,0.388,True,OK,5,4,1,1,1,0,elevdef,0.388,True,OK,5,4,1,1,1,0,area50,0.388,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2256060,9,30.3,low,1,1,False,topology_pfaf,0.446,True,OK,5,4,1,1,1,0,topology_pfaf,0.446,True,OK,5,4,1,1,1,0,topology_pfaf,0.446,True,OK,5,4,1,1,1,0,topology_pfaf,0.446,True,OK,5,4,1,1,1,0,topology_pfaf,0.446,True,OK,5,4,1,1,1,0,topology_pfaf,0.446,True,OK,5,4,1,1,1,0,elevdef,0.665,True,OK,7,2,1,1,1,0,area50,0.446,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2256090,9,25.0,low,1,1,False,topology_pfaf,0.734,True,OK,5,4,1,1,1,0,topology_pfaf,0.734,True,OK,5,4,1,1,1,0,topology_pfaf,0.734,True,OK,5,4,1,1,1,0,topology_pfaf,0.734,True,OK,5,4,1,1,1,0,topology_pfaf,0.734,True,OK,5,4,1,1,1,0,topology_pfaf,0.734,True,OK,5,4,1,1,1,0,elevdef,0.734,True,OK,5,4,1,1,1,0,area50,0.386,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2259020,9,49.8,low,1,1,False,topology_pfaf,0.35,True,OK,3,6,1,1,1,0,topology_pfaf,0.35,True,OK,3,6,1,1,1,0,topology_pfaf,0.35,True,OK,3,6,1,1,1,0,topology_pfaf,0.35,True,OK,3,6,1,1,1,0,topology_pfaf,0.35,True,OK,3,6,1,1,1,0,topology_pfaf,0.35,True,OK,3,6,1,1,1,0,elevdef,0.605,True,OK,5,4,1,1,1,0,area50,0.605,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2260635,9,68.8,low,1,1,False,topology_pfaf,0.477,True,OK,5,4,1,1,1,0,topology_pfaf,0.477,True,OK,5,4,1,1,1,0,topology_pfaf,0.477,True,OK,5,4,1,1,1,0,topology_pfaf,0.477,True,OK,5,4,1,1,1,0,topology_pfaf,0.477,True,OK,5,4,1,1,1,0,topology_pfaf,0.477,True,OK,5,4,1,1,1,0,elevdef,0.477,True,OK,5,4,1,1,1,0,area50,0.477,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2260640,9,67.3,low,1,1,False,topology_pfaf,0.275,True,OK,5,4,1,1,1,0,topology_pfaf,0.275,True,OK,5,4,1,1,1,0,topology_pfaf,0.275,True,OK,5,4,1,1,1,0,topology_pfaf,0.275,True,OK,5,4,1,1,1,0,topology_pfaf,0.275,True,OK,5,4,1,1,1,0,topology_pfaf,0.275,True,OK,5,4,1,1,1,0,elevdef,0.508,True,OK,7,2,1,1,1,0,area50,0.508,True,OK,7,2,1,1,1,0,True,0,True,valid_T600,3,stable
2271088,9,425.6,mixed,1,1,False,elevation,0.661,True,OK,3,6,1,1,1,0,elevation,0.661,True,OK,3,6,1,1,1,0,topology_pfaf,0.762,True,OK,5,4,1,1,1,0,topology_pfaf,0.762,True,OK,5,4,1,1,1,0,topology_pfaf,0.762,True,OK,5,4,1,1,1,0,topology_pfaf,0.762,True,OK,5,4,1,1,1,0,elevdef,0.661,True,OK,3,6,1,1,1,0,area50,0.377,True,OK,1,8,1,1,1,0,True,2,False,valid_T600,2,label_change
2272040,9,139.9,low,1,1,False,topology_pfaf,0.361,True,OK,3,6,1,1,1,0,topology_pfaf,0.361,True,OK,3,6,1,1,1,0,topology_pfaf,0.361,True,OK,3,6,1,1,1,0,topology_pfaf,0.361,True,OK,3,6,1,1,1,0,topology_pfaf,0.361,True,OK,3,6,1,1,1,0,topology_pfaf,0.361,True,OK,3,6,1,1,1,0,elevdef,0.603,True,OK,5,4,1,1,1,0,area50,0.603,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2273208,7,932.8,high,1,1,False,elevation,0.797,True,OK,5,2,1,1,1,0,elevation,0.797,True,OK,5,2,1,1,1,0,elevation,0.797,True,OK,5,2,1,1,1,0,elevation,0.797,True,OK,5,2,1,1,1,0,elevation,0.797,True,OK,5,2,1,1,1,0,elevation,0.797,True,OK,5,2,1,1,1,0,elevdef,0.797,True,OK,5,2,1,1,1,0,area50,0.403,True,OK,1,6,1,1,1,0,True,0,True,valid_T600,3,stable
2273908,9,631.8,high,1,1,False,elevation,0.58,True,OK,7,2,1,1,1,0,elevation,0.58,True,OK,7,2,1,1,1,0,elevation,0.58,True,OK,7,2,1,1,1,0,elevation,0.58,True,OK,7,2,1,1,1,0,topology_pfaf,0.463,True,OK,5,4,1,1,1,0,topology_pfaf,0.463,True,OK,5,4,1,1,1,0,elevdef,0.58,True,OK,7,2,1,1,1,0,area50,0.463,True,OK,5,4,1,1,1,0,True,2,False,valid_T600,2,label_change
2274029,9,525.6,mixed,1,1,False,elevation,0.484,True,OK,5,4,1,1,1,0,elevation,0.484,True,OK,5,4,1,1,1,0,elevation,0.484,True,OK,5,4,1,1,1,0,topology_pfaf,0.484,True,OK,5,4,1,1,1,0,topology_pfaf,0.484,True,OK,5,4,1,1,1,0,topology_pfaf,0.484,True,OK,5,4,1,1,1,0,elevdef,0.484,True,OK,5,4,1,1,1,0,area50,0.484,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2274099,9,772.0,high,1,1,False,elevation,0.539,True,OK,5,4,1,1,1,0,elevation,0.539,True,OK,5,4,1,1,1,0,elevation,0.539,True,OK,5,4,1,1,1,0,elevation,0.539,True,OK,5,4,1,1,1,0,elevation,0.539,True,OK,5,4,1,1,1,0,topology_pfaf,0.539,True,OK,5,4,1,1,1,0,elevdef,0.539,True,OK,5,4,1,1,1,0,area50,0.539,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2276250,9,463.8,mixed,1,1,False,elevation,0.635,True,OK,5,4,1,1,1,0,elevation,0.635,True,OK,5,4,1,1,1,0,topology_pfaf,0.635,True,OK,5,4,1,1,1,0,topology_pfaf,0.635,True,OK,5,4,1,1,1,0,topology_pfaf,0.635,True,OK,5,4,1,1,1,0,topology_pfaf,0.635,True,OK,5,4,1,1,1,0,elevdef,0.635,True,OK,5,4,1,1,1,0,area50,0.635,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2276404,9,204.2,low,1,1,False,topology_pfaf,0.676,False,visual_inverted,1,8,1,1,1,0,topology_pfaf,0.676,False,visual_inverted,1,8,1,1,1,0,topology_pfaf,0.676,False,visual_inverted,1,8,1,1,1,0,topology_pfaf,0.676,False,visual_inverted,1,8,1,1,1,0,topology_pfaf,0.676,False,visual_inverted,1,8,1,1,1,0,topology_pfaf,0.676,False,visual_inverted,1,8,1,1,1,0,elevdef,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0; visual_inverted,9,0,1,0,0,0,area50,0.676,False,visual_inverted,1,8,1,1,1,0,False,0,True,invalid_other,0,T600_invalid
2276406,9,429.5,mixed,1,1,False,elevation,0.399,True,OK,5,4,1,1,1,0,elevation,0.399,True,OK,5,4,1,1,1,0,topology_pfaf,0.399,True,OK,5,4,1,1,1,0,topology_pfaf,0.399,True,OK,5,4,1,1,1,0,topology_pfaf,0.399,True,OK,5,4,1,1,1,0,topology_pfaf,0.399,True,OK,5,4,1,1,1,0,elevdef,0.399,True,OK,5,4,1,1,1,0,area50,0.399,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2276504,9,137.2,low,1,1,False,topology_pfaf,0.372,True,OK,1,8,1,1,1,0,topology_pfaf,0.372,True,OK,1,8,1,1,1,0,topology_pfaf,0.372,True,OK,1,8,1,1,1,0,topology_pfaf,0.372,True,OK,1,8,1,1,1,0,topology_pfaf,0.372,True,OK,1,8,1,1,1,0,topology_pfaf,0.372,True,OK,1,8,1,1,1,0,elevdef,0.372,True,OK,1,8,1,1,1,0,area50,0.372,True,OK,1,8,1,1,1,0,True,0,True,valid_T600,3,stable
2276604,9,323.7,mixed,1,1,False,elevation,0.662,True,OK,7,2,1,1,1,0,topology_pfaf,0.274,True,OK,5,4,1,1,1,0,topology_pfaf,0.274,True,OK,5,4,1,1,1,0,topology_pfaf,0.274,True,OK,5,4,1,1,1,0,topology_pfaf,0.274,True,OK,5,4,1,1,1,0,topology_pfaf,0.274,True,OK,5,4,1,1,1,0,elevdef,0.662,True,OK,7,2,1,1,1,0,area50,0.662,True,OK,7,2,1,1,1,0,True,2,False,valid_T600,2,label_change
2276804,9,367.6,mixed,1,1,False,elevation,0.435,True,OK,3,6,1,1,1,0,topology_pfaf,0.827,True,OK,5,4,1,1,1,0,topology_pfaf,0.827,True,OK,5,4,1,1,1,0,topology_pfaf,0.827,True,OK,5,4,1,1,1,0,topology_pfaf,0.827,True,OK,5,4,1,1,1,0,topology_pfaf,0.827,True,OK,5,4,1,1,1,0,elevdef,0.435,True,OK,3,6,1,1,1,0,area50,0.435,True,OK,3,6,1,1,1,0,True,2,False,valid_T600,2,label_change
2276923,9,601.6,high,1,1,False,elevation,0.413,True,OK,5,4,1,1,1,0,elevation,0.413,True,OK,5,4,1,1,1,0,elevation,0.413,True,OK,5,4,1,1,1,0,elevation,0.413,True,OK,5,4,1,1,1,0,topology_pfaf,0.326,True,OK,3,6,1,1,1,0,topology_pfaf,0.326,True,OK,3,6,1,1,1,0,elevdef,0.413,True,OK,5,4,1,1,1,0,area50,0.413,True,OK,5,4,1,1,1,0,True,2,False,valid_T600,2,label_change
2276970,9,151.6,low,1,1,False,topology_pfaf,0.567,True,OK,3,6,1,1,1,0,topology_pfaf,0.567,True,OK,3,6,1,1,1,0,topology_pfaf,0.567,True,OK,3,6,1,1,1,0,topology_pfaf,0.567,True,OK,3,6,1,1,1,0,topology_pfaf,0.567,True,OK,3,6,1,1,1,0,topology_pfaf,0.567,True,OK,3,6,1,1,1,0,elevdef,0.567,True,OK,3,6,1,1,1,0,area50,0.567,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2278049,9,641.4,high,1,1,False,elevation,0.527,True,OK,5,4,1,1,1,0,elevation,0.527,True,OK,5,4,1,1,1,0,elevation,0.527,True,OK,5,4,1,1,1,0,elevation,0.527,True,OK,5,4,1,1,1,0,topology_pfaf,0.425,True,OK,3,6,1,1,1,0,topology_pfaf,0.425,True,OK,3,6,1,1,1,0,elevdef,0.527,True,OK,5,4,1,1,1,0,area50,0.527,True,OK,5,4,1,1,1,0,True,2,False,valid_T600,2,label_change
2278050,9,635.7,high,1,1,False,elevation,0.512,True,OK,3,6,1,1,1,0,elevation,0.512,True,OK,3,6,1,1,1,0,elevation,0.512,True,OK,3,6,1,1,1,0,elevation,0.512,True,OK,3,6,1,1,1,0,topology_pfaf,0.661,True,OK,5,4,1,1,1,0,topology_pfaf,0.661,True,OK,5,4,1,1,1,0,elevdef,0.512,True,OK,3,6,1,1,1,0,area50,0.512,True,OK,3,6,1,1,1,0,True,2,False,valid_T600,2,label_change
2278090,9,997.0,high,1,1,False,elevation,0.439,True,OK,3,6,1,1,1,0,elevation,0.439,True,OK,3,6,1,1,1,0,elevation,0.439,True,OK,3,6,1,1,1,0,elevation,0.439,True,OK,3,6,1,1,1,0,elevation,0.439,True,OK,3,6,1,1,1,0,elevation,0.439,True,OK,3,6,1,1,1,0,elevdef,0.439,True,OK,3,6,1,1,1,0,area50,0.439,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2279144,9,161.4,low,1,1,False,topology_pfaf,0.541,True,OK,5,4,1,1,1,0,topology_pfaf,0.541,True,OK,5,4,1,1,1,0,topology_pfaf,0.541,True,OK,5,4,1,1,1,0,topology_pfaf,0.541,True,OK,5,4,1,1,1,0,topology_pfaf,0.541,True,OK,5,4,1,1,1,0,topology_pfaf,0.541,True,OK,5,4,1,1,1,0,elevdef,0.541,True,OK,5,4,1,1,1,0,area50,0.541,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2279146,9,53.7,low,1,1,False,topology_pfaf,0.197,True,OK,3,6,1,1,1,0,topology_pfaf,0.197,True,OK,3,6,1,1,1,0,topology_pfaf,0.197,True,OK,3,6,1,1,1,0,topology_pfaf,0.197,True,OK,3,6,1,1,1,0,topology_pfaf,0.197,True,OK,3,6,1,1,1,0,topology_pfaf,0.197,True,OK,3,6,1,1,1,0,elevdef,0.714,True,OK,7,2,1,1,1,0,area50,0.379,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2279149,9,50.0,low,1,1,False,topology_pfaf,0.821,True,OK,5,4,1,1,1,0,topology_pfaf,0.821,True,OK,5,4,1,1,1,0,topology_pfaf,0.821,True,OK,5,4,1,1,1,0,topology_pfaf,0.821,True,OK,5,4,1,1,1,0,topology_pfaf,0.821,True,OK,5,4,1,1,1,0,topology_pfaf,0.821,True,OK,5,4,1,1,1,0,elevdef,0.569,True,OK,3,6,1,1,1,0,area50,0.493,True,OK,1,8,1,1,1,0,True,0,True,valid_T600,3,stable
2279160,9,219.1,low,1,1,False,topology_pfaf,0.694,True,OK,5,4,1,1,1,0,topology_pfaf,0.694,True,OK,5,4,1,1,1,0,topology_pfaf,0.694,True,OK,5,4,1,1,1,0,topology_pfaf,0.694,True,OK,5,4,1,1,1,0,topology_pfaf,0.694,True,OK,5,4,1,1,1,0,topology_pfaf,0.694,True,OK,5,4,1,1,1,0,elevdef,0.824,True,OK,7,2,1,1,1,0,area50,0.694,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2279180,9,582.2,mixed,1,1,False,elevation,0.365,True,OK,3,6,1,1,1,0,elevation,0.365,True,OK,3,6,1,1,1,0,elevation,0.365,True,OK,3,6,1,1,1,0,topology_pfaf,0.365,True,OK,3,6,1,1,1,0,topology_pfaf,0.365,True,OK,3,6,1,1,1,0,topology_pfaf,0.365,True,OK,3,6,1,1,1,0,elevdef,0.365,True,OK,3,6,1,1,1,0,area50,0.365,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2279205,9,237.9,low,1,1,False,topology_pfaf,0.344,True,OK,5,4,1,1,1,0,topology_pfaf,0.344,True,OK,5,4,1,1,1,0,topology_pfaf,0.344,True,OK,5,4,1,1,1,0,topology_pfaf,0.344,True,OK,5,4,1,1,1,0,topology_pfaf,0.344,True,OK,5,4,1,1,1,0,topology_pfaf,0.344,True,OK,5,4,1,1,1,0,elevdef,0.489,True,OK,7,2,1,1,1,0,area50,0.489,True,OK,7,2,1,1,1,0,True,0,True,valid_T600,3,stable
2279402,9,545.8,mixed,1,1,False,elevation,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0; visual_inverted,9,0,1,0,0,0,elevation,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0; visual_inverted,9,0,1,0,0,0,elevation,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0; visual_inverted,9,0,1,0,0,0,topology_pfaf,0.621,False,visual_inverted,1,8,1,1,1,0,topology_pfaf,0.621,False,visual_inverted,1,8,1,1,1,0,topology_pfaf,0.621,False,visual_inverted,1,8,1,1,1,0,elevdef,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0; visual_inverted,9,0,1,0,0,0,area50,0.621,False,visual_inverted,1,8,1,1,1,0,False,8,False,invalid_other,0,T600_invalid
2279604,9,222.5,low,1,1,False,topology_pfaf,0.562,True,OK,5,4,1,1,1,0,topology_pfaf,0.562,True,OK,5,4,1,1,1,0,topology_pfaf,0.562,True,OK,5,4,1,1,1,0,topology_pfaf,0.562,True,OK,5,4,1,1,1,0,topology_pfaf,0.562,True,OK,5,4,1,1,1,0,topology_pfaf,0.562,True,OK,5,4,1,1,1,0,elevdef,0.562,True,OK,5,4,1,1,1,0,area50,0.562,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2279606,8,137.8,low,1,1,False,topology_pfaf,0.577,True,OK,1,7,1,1,1,0,topology_pfaf,0.577,True,OK,1,7,1,1,1,0,topology_pfaf,0.577,True,OK,1,7,1,1,1,0,topology_pfaf,0.577,True,OK,1,7,1,1,1,0,topology_pfaf,0.577,True,OK,1,7,1,1,1,0,topology_pfaf,0.577,True,OK,1,7,1,1,1,0,elevdef,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,8,0,1,0,0,0,area50,0.577,True,OK,1,7,1,1,1,0,True,0,True,valid_T600,3,stable
2279701,9,324.4,mixed,1,1,False,elevation,0.589,True,OK,5,4,1,1,1,0,topology_pfaf,0.391,True,OK,3,6,1,1,1,0,topology_pfaf,0.391,True,OK,3,6,1,1,1,0,topology_pfaf,0.391,True,OK,3,6,1,1,1,0,topology_pfaf,0.391,True,OK,3,6,1,1,1,0,topology_pfaf,0.391,True,OK,3,6,1,1,1,0,elevdef,0.589,True,OK,5,4,1,1,1,0,area50,0.589,True,OK,5,4,1,1,1,0,True,2,False,valid_T600,2,label_change
2279703,9,305.6,mixed,1,1,False,elevation,0.463,True,OK,5,4,1,1,1,0,topology_pfaf,0.463,True,OK,5,4,1,1,1,0,topology_pfaf,0.463,True,OK,5,4,1,1,1,0,topology_pfaf,0.463,True,OK,5,4,1,1,1,0,topology_pfaf,0.463,True,OK,5,4,1,1,1,0,topology_pfaf,0.463,True,OK,5,4,1,1,1,0,elevdef,0.463,True,OK,5,4,1,1,1,0,area50,0.463,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2279706,9,843.1,high,1,1,False,elevation,0.516,True,OK,5,4,1,1,1,0,elevation,0.516,True,OK,5,4,1,1,1,0,elevation,0.516,True,OK,5,4,1,1,1,0,elevation,0.516,True,OK,5,4,1,1,1,0,elevation,0.516,True,OK,5,4,1,1,1,0,elevation,0.516,True,OK,5,4,1,1,1,0,elevdef,0.516,True,OK,5,4,1,1,1,0,area50,0.516,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2279708,9,727.1,high,1,1,False,elevation,0.662,True,OK,5,4,1,1,1,0,elevation,0.662,True,OK,5,4,1,1,1,0,elevation,0.662,True,OK,5,4,1,1,1,0,elevation,0.662,True,OK,5,4,1,1,1,0,elevation,0.662,True,OK,5,4,1,1,1,0,topology_pfaf,0.662,True,OK,5,4,1,1,1,0,elevdef,0.662,True,OK,5,4,1,1,1,0,area50,0.35,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2279709,9,358.7,mixed,1,1,False,elevation,0.555,True,OK,5,4,1,1,1,0,topology_pfaf,0.555,True,OK,5,4,1,1,1,0,topology_pfaf,0.555,True,OK,5,4,1,1,1,0,topology_pfaf,0.555,True,OK,5,4,1,1,1,0,topology_pfaf,0.555,True,OK,5,4,1,1,1,0,topology_pfaf,0.555,True,OK,5,4,1,1,1,0,elevdef,0.555,True,OK,5,4,1,1,1,0,area50,0.555,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2279804,9,1199.4,high,1,1,False,elevation,0.58,True,OK,5,4,1,1,1,0,elevation,0.58,True,OK,5,4,1,1,1,0,elevation,0.58,True,OK,5,4,1,1,1,0,elevation,0.58,True,OK,5,4,1,1,1,0,elevation,0.58,True,OK,5,4,1,1,1,0,elevation,0.58,True,OK,5,4,1,1,1,0,elevdef,0.58,True,OK,5,4,1,1,1,0,area50,0.46,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2279807,9,611.2,high,1,1,False,elevation,0.643,True,OK,5,4,1,1,1,0,elevation,0.643,True,OK,5,4,1,1,1,0,elevation,0.643,True,OK,5,4,1,1,1,0,elevation,0.643,True,OK,5,4,1,1,1,0,topology_pfaf,0.643,True,OK,5,4,1,1,1,0,topology_pfaf,0.643,True,OK,5,4,1,1,1,0,elevdef,0.643,True,OK,5,4,1,1,1,0,area50,0.358,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2279809,9,1003.7,high,1,1,False,elevation,0.579,True,OK,5,4,1,1,1,0,elevation,0.579,True,OK,5,4,1,1,1,0,elevation,0.579,True,OK,5,4,1,1,1,0,elevation,0.579,True,OK,5,4,1,1,1,0,elevation,0.579,True,OK,5,4,1,1,1,0,elevation,0.579,True,OK,5,4,1,1,1,0,elevdef,0.579,True,OK,5,4,1,1,1,0,area50,0.579,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2279910,9,236.8,low,1,1,False,topology_pfaf,0.661,True,OK,5,4,1,1,1,0,topology_pfaf,0.661,True,OK,5,4,1,1,1,0,topology_pfaf,0.661,True,OK,5,4,1,1,1,0,topology_pfaf,0.661,True,OK,5,4,1,1,1,0,topology_pfaf,0.661,True,OK,5,4,1,1,1,0,topology_pfaf,0.661,True,OK,5,4,1,1,1,0,elevdef,0.743,True,OK,7,2,1,1,1,0,area50,0.433,True,OK,1,8,1,1,1,0,True,0,True,valid_T600,3,stable
2279924,9,261.8,low,1,1,False,topology_pfaf,0.538,True,OK,5,4,1,1,1,0,topology_pfaf,0.538,True,OK,5,4,1,1,1,0,topology_pfaf,0.538,True,OK,5,4,1,1,1,0,topology_pfaf,0.538,True,OK,5,4,1,1,1,0,topology_pfaf,0.538,True,OK,5,4,1,1,1,0,topology_pfaf,0.538,True,OK,5,4,1,1,1,0,elevdef,0.538,True,OK,5,4,1,1,1,0,area50,0.538,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2279930,9,149.5,low,1,1,False,topology_pfaf,0.832,True,OK,5,4,1,1,1,0,topology_pfaf,0.832,True,OK,5,4,1,1,1,0,topology_pfaf,0.832,True,OK,5,4,1,1,1,0,topology_pfaf,0.832,True,OK,5,4,1,1,1,0,topology_pfaf,0.832,True,OK,5,4,1,1,1,0,topology_pfaf,0.832,True,OK,5,4,1,1,1,0,elevdef,0.51,True,OK,1,8,1,1,1,0,area50,0.51,True,OK,1,8,1,1,1,0,True,0,True,valid_T600,3,stable
2279960,9,15.9,low,1,1,False,topology_pfaf,0.787,True,OK,5,4,1,1,1,0,topology_pfaf,0.787,True,OK,5,4,1,1,1,0,topology_pfaf,0.787,True,OK,5,4,1,1,1,0,topology_pfaf,0.787,True,OK,5,4,1,1,1,0,topology_pfaf,0.787,True,OK,5,4,1,1,1,0,topology_pfaf,0.787,True,OK,5,4,1,1,1,0,elevdef,0.787,True,OK,5,4,1,1,1,0,area50,0.522,True,OK,1,8,1,1,1,0,True,0,True,valid_T600,3,stable
